0,1,2
0.8399240263140755,1.428856822892138,0.6179023005576524
0.846007567832403,1.4803721360625852,0.6349939209215877
0.8130791578730945,1.4230318696479314,0.5952623839310461
0.8174185887864259,1.4580110108570261,0.5925641729046165
0.8250439140462829,1.4276639504560373,0.6022301751028412
0.8658671472677896,1.5053918970063869,0.6064750560247174
0.8419041242505899,1.4579118257162431,0.5846105711069003
0.8713604539605581,1.4837565739235545,0.6205387749689613
0.8266909216481124,1.4917438147263193,0.6118489374253598
0.8356073957482459,1.4613467963790603,0.5933585659465175
0.8628721700546942,1.4840828391013126,0.6258072825224487
0.8130182853733078,1.4613337796879953,0.5883037940307801
0.7803576262058842,1.4495921152527347,0.6026958185511968
0.7905992575997107,1.458558372035231,0.5984991824404503
0.7880526336212609,1.4964225257493868,0.6310552952205424
0.7964112000897554,1.506149543754193,0.6287077931534798
0.792199875620932,1.4643596127055896,0.6207237779913078
0.7787521918845502,1.475243975608174,0.6785313240033093
0.7843618364534702,1.4951769270039745,0.6486589571157726
0.7727680833011037,1.510058034971992,0.6476351491286674
0.7814294794774973,1.4471062836361201,0.6828343869135067
0.7685490417813686,1.4940577098765977,0.7009433143840959
0.7105378378063197,1.464277477956568,0.7257438105102173
0.7522205654814126,1.4555987293664643,0.6902218979561462
0.7313123148998775,1.4622615163312653,0.7134119475700832
0.6984999396843231,1.4667466660758948,0.7466729646255225
0.7043171697319122,1.4715119743321754,0.7431739914683709
0.749041858565801,1.4670552148860703,0.784371654077139
0.6539806307291582,1.4368589771295905,0.7669159434054202
0.6621658699570031,1.4029504693131098,0.7771868548465302
0.7026378838783878,1.4512682130092498,0.8095677754395795
0.6830807755507277,1.4343594079574347,0.8367918873561888
0.6575226454897604,1.4483933972659382,0.8085151711337081
0.6500335563844181,1.4391748254008492,0.8285264008201936
0.620878653633942,1.3950944339118703,0.8665740982851184
0.6410320161401329,1.4420102005613558,0.8845568456875955
0.6702308890935336,1.4269111231219267,0.9054584308722894
0.6337403152995786,1.420156742367862,0.8939548508759663
0.6352252423405356,1.4156025305333884,0.8972394922685111
0.6225420906565432,1.3896319091875444,0.9361769467416161
0.6382167347801403,1.4226212410277457,0.9197520080692436
0.5845724263892506,1.3567402377461182,0.953117295017683
0.6116933754631253,1.365705276643103,0.9610737518019653
0.5757269811783197,1.3866597058526757,1.0101525800073285
0.6134033595463887,1.4291888507523225,1.0134863363874238
0.6015062478409879,1.4260815592629819,1.0296707551602586
0.5766294630139535,1.3852118665885582,1.0087163988486256
0.6076965297906681,1.3961783646443902,1.0571225131190594
0.6187294049291004,1.381676487896754,1.062924294556807
0.6092534501548617,1.3979216191712784,1.0505707879914474
0.6423974419368511,1.384665505016604,1.0526186945331188
0.594107393616228,1.3831679995550688,1.0620082519287555
0.6490036874071934,1.3909030128448687,1.0844721948715594
0.6183023348268298,1.3881001281565677,1.066157883834148
0.5871351258477019,1.3483400073504168,1.0930627381101214
0.67268110595266,1.3925893421904807,1.0993259555516912
0.6273602883164385,1.362613957339877,1.0992218333068664
0.632154227064618,1.3935272087723658,1.0696519377780946
0.6616307687246301,1.3549661516221205,1.0809076175249281
0.6297038418010649,1.3572960796448823,1.1326256710556752
0.6314426605752257,1.3870618181203995,1.0938800750242257
0.6774540514133152,1.3480576258724888,1.1505712121779252
0.6680749616508311,1.3459691597849865,1.1379207058087462
0.6580850067237694,1.324615665293135,1.0939415690267154
0.6304580360954604,1.3192180493970063,1.115229366116261
0.665982358941857,1.324776828261023,1.1005023133512146
0.6485397050837232,1.3427238955269434,1.0903481192109663
0.6855249411708558,1.2817913773307017,1.0876733793320426
0.6989589100745113,1.3571275595341454,1.086907362622126
0.6740782737943897,1.324437461627707,1.0212828629943145
0.6614073810995404,1.316025805183204,1.0222607334731275
0.6449429912451444,1.3045435181191298,1.0073045963434022
0.681890914324851,1.283555915584879,1.0333934844983186
0.6747920535211314,1.2941126063052901,1.0101641342956305
0.6835444643067138,1.3128735001581726,0.9974004527997352
0.6944446899603237,1.2943061344692608,0.9723890339389826
0.7101366052548893,1.2936431488914508,0.9266263651265462
0.702878115679725,1.2923472058956214,0.9733826720529953
0.7453819441300292,1.3468660250594073,0.9285153341535821
0.7368703688711706,1.3095299275089682,0.8866458102073621
0.6886691005335903,1.2506885032143547,0.9063273031695088
0.7227537665186243,1.3165443397443346,0.8781614036481088
0.7721728744125802,1.3019011915228846,0.910612279650215
0.7070039091712759,1.307248855418822,0.8405586215181731
0.7691834762036911,1.299842912815723,0.8150961868462879
0.7505234836331054,1.3175406380470707,0.8176422837873226
0.804535877842841,1.3169713870488553,0.8422851474048207
0.800463401940647,1.272803293587374,0.771878553500617
0.8283061226649349,1.2795676022982252,0.7311612520078353
0.7752640382293857,1.2943335409397052,0.7232477049648278
0.8205242746532984,1.3059155312102675,0.7050063329120347
0.8520875675514085,1.3525619118104857,0.7055860818768305
0.8571673234172387,1.298014286610768,0.6519388966027261
0.8702090362597237,1.2792008085176436,0.6415000751649125
0.8455231542406731,1.3228213985618495,0.6552632950614202
0.8812042639648855,1.2835967603449254,0.5750678189722703
0.9196420291751776,1.3208823232292726,0.59657189393151
0.8794274709201614,1.3408112285580054,0.5523185666568649
0.9572121503797544,1.3549005039233595,0.5294492315250326
0.9603666554228832,1.3127815474565474,0.5117169754482528
0.9948711438381765,1.3203089218566346,0.5171266998564591
0.9907352127247019,1.3573588354264214,0.522304167078496
1.0044987641034504,1.3548124015905123,0.49809553883302654
1.0154061232139309,1.3174074946801264,0.47793473334128145
